tn,total_maq,estfilho,pronome.1,quantity_usage,percentage_usage
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,27,50.943396226415096
60,53,360605000126,MODULO ITENS FREQ 60HZ AC60-CESTARI P/27M CANO    ,5,9.433962264150944
60,53,360605000126,MODULO ITENS FREQ 60HZ AC60-CESTARI P/27M CANO    ,5,9.433962264150944
60,53,360605000126,MODULO ITENS FREQ 60HZ AC60-CESTARI P/27M CANO    ,5,9.433962264150944
60,53,360605000126,MODULO ITENS FREQ 60HZ AC60-CESTARI P/27M CANO    ,5,9.433962264150944
60,53,360605000126,MODULO ITENS FREQ 60HZ AC60-CESTARI P/27M CANO    ,5,9.433962264150944
60,53,360605000320,COMPLEMENTOS ADEQUACAO CORRIMAO AC120/180 NPT27(MS,2,3.7735849056603774
60,53,360605000320,COMPLEMENTOS ADEQUACAO CORRIMAO AC120/180 NPT27(MS,2,3.7735849056603774
60,53,360605000603,PLATAFORMA COMPLETA 2.0M ML-60                    ,3,5.660377358490567
60,53,360605000603,PLATAFORMA COMPLETA 2.0M ML-60                    ,3,5.660377358490567
60,53,360605000603,PLATAFORMA COMPLETA 2.0M ML-60                    ,3,5.660377358490567
60,53,360605000605,APOIOS DE COMPENSACAO 1M ML-60                    ,1,1.8867924528301887
60,53,360605000624,MODULO ITENS FREQUENCIA 60HZ AC60 V2 - CESTARI    ,5,9.433962264150944
60,53,360605000624,MODULO ITENS FREQUENCIA 60HZ AC60 V2 - CESTARI    ,5,9.433962264150944
60,53,360605000624,MODULO ITENS FREQUENCIA 60HZ AC60 V2 - CESTARI    ,5,9.433962264150944
60,53,360605000624,MODULO ITENS FREQUENCIA 60HZ AC60 V2 - CESTARI    ,5,9.433962264150944
60,53,360605000624,MODULO ITENS FREQUENCIA 60HZ AC60 V2 - CESTARI    ,5,9.433962264150944
60,53,360605000632,APOIOS DE COMPENSACAO 1.0M AC120 V2               ,1,1.8867924528301887
60,53,360605000647,BASE METALICA 2.8 METROS ML 60                    ,1,1.8867924528301887
60,53,360605000668,MAQUINA INDIVIDUAL AC60 V2                        ,8,15.09433962264151
60,53,360605000668,MAQUINA INDIVIDUAL AC60 V2                        ,8,15.09433962264151
60,53,360605000668,MAQUINA INDIVIDUAL AC60 V2                        ,8,15.09433962264151
60,53,360605000668,MAQUINA INDIVIDUAL AC60 V2                        ,8,15.09433962264151
60,53,360605000668,MAQUINA INDIVIDUAL AC60 V2                        ,8,15.09433962264151
60,53,360605000668,MAQUINA INDIVIDUAL AC60 V2                        ,8,15.09433962264151
60,53,360605000668,MAQUINA INDIVIDUAL AC60 V2                        ,8,15.09433962264151
60,53,360605000668,MAQUINA INDIVIDUAL AC60 V2                        ,8,15.09433962264151
60,53,360605000670,CJ PLATAFORMA AC60 V2 BASE MET 2.2M ESC MARINHEIRO,3,5.660377358490567
60,53,360605000670,CJ PLATAFORMA AC60 V2 BASE MET 2.2M ESC MARINHEIRO,3,5.660377358490567
60,53,360605000670,CJ PLATAFORMA AC60 V2 BASE MET 2.2M ESC MARINHEIRO,3,5.660377358490567
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000678,CICLONE D1200 AC60 C/ECLUSA D35 V2                ,16,30.18867924528302
60,53,360605000682,BASE METALICA 2.2 METROS ML 60                    ,2,3.7735849056603774
60,53,360605000682,BASE METALICA 2.2 METROS ML 60                    ,2,3.7735849056603774
60,53,360605000684,CJ PLATAFORMA AC60 V2 DUPLA ESPECIAL              ,2,3.7735849056603774
60,53,360605000684,CJ PLATAFORMA AC60 V2 DUPLA ESPECIAL              ,2,3.7735849056603774
60,53,360605000686,CJ PLATAFORMA AC60 V2 BASE MET DUPLA ESQ          ,1,1.8867924528301887
60,53,360605000687,MAQUINA INDIVIDUAL AC60 V2 HARDOX                 ,2,3.7735849056603774
60,53,360605000687,MAQUINA INDIVIDUAL AC60 V2 HARDOX                 ,2,3.7735849056603774
60,53,360605000688,CJ  PISOS ESCADA 45° DUPLA ESPECIAL               ,1,1.8867924528301887
60,53,360605000689,CJ PLATAFORMA AC60 V2 BASE MET DUPLA DIR          ,1,1.8867924528301887
60,53,360605000690,BASE METALICA 2 METROS ML 60                      ,5,9.433962264150944
60,53,360605000690,BASE METALICA 2 METROS ML 60                      ,5,9.433962264150944
60,53,360605000690,BASE METALICA 2 METROS ML 60                      ,5,9.433962264150944
60,53,360605000690,BASE METALICA 2 METROS ML 60                      ,5,9.433962264150944
60,53,360605000690,BASE METALICA 2 METROS ML 60                      ,5,9.433962264150944
60,53,360605000795,PLATAFORMA AC60 V2.1 ESCADA 45GR                  ,1,1.8867924528301887
60,53,360605000798,APOIO COMPENSACAO 1M SEM ESCADA                   ,1,1.8867924528301887
60,53,360605000803,MODULO ITENS FREQUENCIA 60HZ AC60 V2 - CESTARI ESP,4,7.547169811320755
60,53,360605000803,MODULO ITENS FREQUENCIA 60HZ AC60 V2 - CESTARI ESP,4,7.547169811320755
60,53,360605000803,MODULO ITENS FREQUENCIA 60HZ AC60 V2 - CESTARI ESP,4,7.547169811320755
60,53,360605000803,MODULO ITENS FREQUENCIA 60HZ AC60 V2 - CESTARI ESP,4,7.547169811320755
60,53,360605000805,PLATAFORMA AC60 V2.1 ESCADA MARINHEIRO            ,3,5.660377358490567
60,53,360605000805,PLATAFORMA AC60 V2.1 ESCADA MARINHEIRO            ,3,5.660377358490567
60,53,360605000805,PLATAFORMA AC60 V2.1 ESCADA MARINHEIRO            ,3,5.660377358490567
60,53,360605000882,MAQUINA INDIVIDUAL AC60 V3                        ,6,11.320754716981133
60,53,360605000882,MAQUINA INDIVIDUAL AC60 V3                        ,6,11.320754716981133
60,53,360605000882,MAQUINA INDIVIDUAL AC60 V3                        ,6,11.320754716981133
60,53,360605000882,MAQUINA INDIVIDUAL AC60 V3                        ,6,11.320754716981133
60,53,360605000882,MAQUINA INDIVIDUAL AC60 V3                        ,6,11.320754716981133
60,53,360605000882,MAQUINA INDIVIDUAL AC60 V3                        ,6,11.320754716981133
60,53,360605000885,MODULO ITENS DE FREQUENCIA 60HZ AC60 V2 - CESTARI ,7,13.20754716981132
60,53,360605000885,MODULO ITENS DE FREQUENCIA 60HZ AC60 V2 - CESTARI ,7,13.20754716981132
60,53,360605000885,MODULO ITENS DE FREQUENCIA 60HZ AC60 V2 - CESTARI ,7,13.20754716981132
60,53,360605000885,MODULO ITENS DE FREQUENCIA 60HZ AC60 V2 - CESTARI ,7,13.20754716981132
60,53,360605000885,MODULO ITENS DE FREQUENCIA 60HZ AC60 V2 - CESTARI ,7,13.20754716981132
60,53,360605000885,MODULO ITENS DE FREQUENCIA 60HZ AC60 V2 - CESTARI ,7,13.20754716981132
60,53,360605000885,MODULO ITENS DE FREQUENCIA 60HZ AC60 V2 - CESTARI ,7,13.20754716981132
60,53,360605000917,BASE METALICA 3.2M ML60                           ,2,3.7735849056603774
60,53,360605000917,BASE METALICA 3.2M ML60                           ,2,3.7735849056603774
60,53,360605000930,PLATAFORMA AC60 C ESCADA 45GR B3.2M               ,2,3.7735849056603774
60,53,360605000930,PLATAFORMA AC60 C ESCADA 45GR B3.2M               ,2,3.7735849056603774
60,53,601043100209,FUNIL DE IMPUREZAS TH200                          ,1,1.8867924528301887
60,53,601043500196,MODULO COMPLEMENTAR BASE METALICA EXISTENTE       ,1,1.8867924528301887
60,53,601043500226,KIT ACIONAMENTO ELEVADOR                          ,1,1.8867924528301887
120,197,351501000014,AMORTECEDOR FINAL AUTOMATICO D200                 ,1,0.5076142131979695
120,197,351501000015,AMORTECEDOR FINAL AUTOMATICO D240                 ,3,1.5228426395939088
120,197,351501000015,AMORTECEDOR FINAL AUTOMATICO D240                 ,3,1.5228426395939088
120,197,351501000015,AMORTECEDOR FINAL AUTOMATICO D240                 ,3,1.5228426395939088
120,197,351501000021,AMORTECEDOR FINAL AUTOMATICO D240 SAE 1045        ,5,2.5380710659898478
120,197,351501000021,AMORTECEDOR FINAL AUTOMATICO D240 SAE 1045        ,5,2.5380710659898478
120,197,351501000021,AMORTECEDOR FINAL AUTOMATICO D240 SAE 1045        ,5,2.5380710659898478
120,197,351501000021,AMORTECEDOR FINAL AUTOMATICO D240 SAE 1045        ,5,2.5380710659898478
120,197,351501000021,AMORTECEDOR FINAL AUTOMATICO D240 SAE 1045        ,5,2.5380710659898478
120,197,351501000026,AMORTECEDOR FINAL D200 C/TAMPA                    ,6,3.0456852791878175
120,197,351501000026,AMORTECEDOR FINAL D200 C/TAMPA                    ,6,3.0456852791878175
120,197,351501000026,AMORTECEDOR FINAL D200 C/TAMPA                    ,6,3.0456852791878175
120,197,351501000026,AMORTECEDOR FINAL D200 C/TAMPA                    ,6,3.0456852791878175
120,197,351501000026,AMORTECEDOR FINAL D200 C/TAMPA                    ,6,3.0456852791878175
120,197,351501000026,AMORTECEDOR FINAL D200 C/TAMPA                    ,6,3.0456852791878175
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,91,46.192893401015226
120,197,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,2,1.015228426395939
120,197,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,2,1.015228426395939
120,197,351501000032,AMORTECEDOR FINAL D200 C/TAMPA SAE 1045           ,3,1.5228426395939088
120,197,351501000032,AMORTECEDOR FINAL D200 C/TAMPA SAE 1045           ,3,1.5228426395939088
120,197,351501000032,AMORTECEDOR FINAL D200 C/TAMPA SAE 1045           ,3,1.5228426395939088
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,57,28.934010152284262
120,197,351501000075,BIFURCADA 90° D240 SAE 1045                       ,1,0.5076142131979695
120,197,351501000153,ENTRADA DUPLA PLANA ELEVADOR D240                 ,1,0.5076142131979695
120,197,351501000224,PRESILHA D200                                     ,12,6.091370558375635
120,197,351501000224,PRESILHA D200                                     ,12,6.091370558375635
120,197,351501000224,PRESILHA D200                                     ,12,6.091370558375635
120,197,351501000224,PRESILHA D200                                     ,12,6.091370558375635
120,197,351501000224,PRESILHA D200                                     ,12,6.091370558375635
120,197,351501000224,PRESILHA D200                                     ,12,6.091370558375635
120,197,351501000224,PRESILHA D200                                     ,12,6.091370558375635
120,197,351501000224,PRESILHA D200                                     ,12,6.091370558375635
120,197,351501000224,PRESILHA D200                                     ,12,6.091370558375635
